temperature,humidity,soil_moisture,rain_detection,water_level,motor_status
22.0,50.0,62.0,0,63,0
21.0,63.0,17.0,0,30,0
22.0,78.0,51.0,0,65,0
36.0,82.0,68.0,0,68,0
24.0,66.0,64.0,0,69,0
22.0,78.0,55.0,0,79,0
27.0,81.0,67.0,1,87,0
26.0,77.0,37.0,0,24,0
35.0,57.0,61.0,0,65,0
39.0,54.0,56.0,0,73,0
32.0,79.0,63.0,0,56,0
33.0,56.0,45.0,0,67,0
30.0,86.0,27.0,1,80,0
30.0,83.0,55.0,1,98,0
31.0,79.0,64.0,0,67,0
29.0,51.0,49.0,0,68,0
34.0,75.0,41.0,0,23,0
35.0,90.0,57.0,0,60,0
34.0,63.0,24.0,0,33,1
31.0,49.0,46.0,0,79,0
34.0,73.0,45.0,0,54,0
38.0,48.0,41.0,0,46,0
20.0,64.0,43.0,0,29,0
34.0,73.0,15.0,0,36,1
28.0,50.0,65.0,0,72,0
23.0,94.0,17.0,1,84,0
20.0,72.0,17.0,0,39,1
22.0,78.0,67.0,0,64,0
23.0,50.0,38.0,0,21,0
30.0,79.0,51.0,0,74,0
31.0,93.0,15.0,0,48,1
28.0,76.0,70.0,0,51,0
30.0,51.0,19.0,0,35,1
26.0,90.0,10.0,1,78,0
34.0,47.0,16.0,0,31,0
29.0,91.0,33.0,1,90,0
29.0,55.0,51.0,0,78,0
28.0,66.0,67.0,0,63,0
31.0,92.0,37.0,0,25,0
30.0,71.0,35.0,0,47,0
24.0,45.0,58.0,0,60,0
22.0,56.0,53.0,0,73,0
22.0,82.0,16.0,0,28,0
23.0,58.0,57.0,0,62,0
32.0,65.0,66.0,0,78,0
26.0,59.0,59.0,0,72,0
29.0,66.0,66.0,0,51,0
40.0,55.0,18.0,0,32,0
25.0,54.0,12.0,0,30,0
22.0,50.0,20.0,0,40,1
25.0,67.0,54.0,0,75,0
38.0,63.0,54.0,0,73,0
25.0,51.0,35.0,0,46,0
39.0,55.0,22.0,0,37,1
35.0,66.0,60.0,0,63,0
40.0,85.0,18.0,0,30,0
28.0,52.0,27.0,0,40,1
40.0,51.0,20.0,0,21,0
37.0,69.0,46.0,0,74,0
39.0,93.0,33.0,0,44,0
27.0,52.0,68.0,0,69,0
23.0,67.0,27.0,0,45,1
34.0,60.0,55.0,0,75,0
20.0,66.0,44.0,0,35,0
21.0,83.0,62.0,1,83,0
35.0,70.0,15.0,0,40,1
27.0,50.0,50.0,0,54,0
27.0,87.0,11.0,1,75,0
38.0,43.0,32.0,0,47,0
35.0,91.0,58.0,0,69,0
38.0,89.0,51.0,0,78,0
39.0,78.0,44.0,0,27,0
20.0,41.0,22.0,0,49,1
36.0,83.0,53.0,0,79,0
20.0,60.0,44.0,0,39,0
32.0,56.0,13.0,0,33,0
36.0,79.0,19.0,0,21,0
27.0,91.0,16.0,1,86,0
20.0,72.0,24.0,0,35,1
28.0,64.0,65.0,0,65,0
37.0,56.0,39.0,0,40,0
31.0,59.0,39.0,0,49,0
27.0,84.0,64.0,0,54,0
37.0,89.0,55.0,0,65,0
35.0,46.0,45.0,0,67,0
29.0,52.0,35.0,0,37,0
20.0,91.0,59.0,1,99,0
22.0,42.0,63.0,0,62,0
33.0,82.0,62.0,0,74,0
25.0,44.0,66.0,0,62,0
35.0,89.0,61.0,0,61,0
36.0,83.0,48.0,0,65,0
37.0,65.0,58.0,0,71,0
24.0,88.0,48.0,1,75,0
31.0,77.0,68.0,0,50,0
20.0,87.0,50.0,1,82,0
33.0,72.0,48.0,0,57,0
33.0,90.0,53.0,0,67,0
26.0,55.0,25.0,0,26,0
33.0,76.0,43.0,0,30,0
20.0,94.0,69.0,1,75,0
34.0,54.0,39.0,0,43,0
27.0,72.0,21.0,0,27,0
27.0,61.0,66.0,0,73,0
32.0,85.0,45.0,0,57,0
24.0,50.0,33.0,0,47,0
31.0,67.0,39.0,0,48,0
28.22,64.61,31.81,0,35,0
33.0,67.0,58.0,0,67,0
27.0,52.0,54.0,0,66,0
23.0,85.0,58.0,1,89,0
23.0,46.0,19.0,0,31,0
29.0,54.0,31.0,0,46,0
20.0,51.0,15.0,0,24,0
31.0,80.0,28.0,0,31,1
27.0,88.0,25.0,1,96,0
28.0,55.0,65.0,0,62,0
22.0,92.0,29.0,1,79,0
29.0,75.0,17.0,0,39,1
28.0,74.0,12.0,0,53,1
33.0,93.0,52.0,0,76,0
27.0,88.0,54.0,1,81,0
24.0,62.0,55.0,0,69,0
37.0,58.0,12.0,0,28,0
37.0,79.0,48.0,1,86,0
26.83,43.71,32.1,0,40,0
23.0,90.0,46.0,1,79,0
22.0,76.0,70.0,0,59,0
21.0,40.0,56.0,0,54,0
28.0,42.0,42.0,0,20,0
29.0,74.0,33.0,0,47,0
21.0,43.0,34.0,0,34,0
33.0,83.0,42.0,0,20,0
28.0,92.0,26.0,1,98,0
37.0,49.0,18.0,0,47,1
33.0,84.0,12.0,0,23,0
23.0,78.0,33.0,0,53,0
22.0,84.0,25.0,1,77,0
20.0,88.0,26.0,1,88,0
22.0,62.0,36.0,0,45,0
32.0,79.0,27.0,0,44,1
24.0,84.0,15.0,1,97,0
27.0,58.0,15.0,0,40,1
33.0,75.0,67.0,0,61,0
39.0,50.0,42.0,0,30,0
33.0,42.0,32.0,0,26,0
29.0,41.0,18.0,0,30,0
21.0,94.0,38.0,1,80,0
22.0,52.0,19.0,0,30,0
30.0,91.0,41.0,1,71,0
20.0,50.0,37.0,0,20,0
38.0,40.0,18.0,0,37,1
37.0,84.0,38.0,0,20,0
32.0,48.0,47.0,0,55,0
25.0,81.0,61.0,0,78,0
21.0,69.0,39.0,0,31,0
38.0,76.0,31.0,0,44,0
29.0,84.0,26.0,1,87,0
28.0,91.0,18.0,1,84,0
28.0,91.0,47.0,1,92,0
22.0,88.0,44.0,1,90,0
30.0,69.0,69.0,0,65,0
38.0,60.0,17.0,0,20,0
39.0,88.0,54.0,0,67,0
40.0,82.0,25.0,0,45,1
34.0,89.0,59.0,0,74,0
33.0,48.0,26.0,0,34,1
23.0,67.0,24.0,0,20,0
24.0,84.0,66.0,0,62,0
38.0,41.0,33.0,0,42,0
29.0,82.0,66.0,1,82,0
25.0,64.0,28.0,0,35,1
35.0,59.0,63.0,0,54,0
23.0,57.0,56.0,0,58,0
38.0,64.0,13.0,0,48,1
24.0,45.0,35.0,0,21,0
30.54,56.63,15.67,0,35,1
40.0,76.0,18.0,0,34,0
38.0,92.0,48.0,0,73,0
20.0,74.0,49.0,0,57,0
39.0,49.0,38.0,0,53,0
34.0,86.0,68.0,0,55,0
22.0,42.0,46.0,0,66,0
32.0,91.0,23.0,0,28,0
24.0,67.0,50.0,0,54,0
26.0,68.0,57.0,0,78,0
39.0,54.0,22.0,0,47,1
35.0,49.0,42.0,0,22,0
30.0,92.0,15.0,1,78,0
31.0,71.0,37.0,0,42,0
23.0,56.0,50.0,0,68,0
32.0,84.0,43.0,0,27,0
34.0,51.0,58.0,0,74,0
29.0,81.0,46.0,0,61,0
24.0,74.0,45.0,0,50,0
21.0,74.0,35.0,0,24,0
28.0,46.0,39.0,0,32,0
35.0,84.0,29.0,0,43,1
37.0,59.0,60.0,0,79,0
40.0,83.0,51.0,1,83,0
24.0,81.0,32.0,1,97,0
38.0,59.0,53.0,0,56,0
29.0,86.0,51.0,1,93,0
24.0,91.0,31.0,1,74,0
27.0,44.0,21.0,0,20,0
39.0,88.0,22.0,0,20,0
22.0,62.0,19.0,0,38,1
23.0,41.0,55.0,0,52,0
21.0,75.0,59.0,0,56,0
22.0,95.0,46.0,1,76,0
35.0,68.0,58.0,0,65,0
33.0,83.0,39.0,1,88,0
35.0,40.0,36.0,0,43,0
31.0,59.0,69.0,0,73,0
27.0,94.0,33.0,1,92,0
38.0,54.0,13.0,0,40,1
32.0,62.0,38.0,0,39,0
37.0,52.0,33.0,0,33,0
38.0,84.0,55.0,0,59,0
28.0,94.0,60.0,1,94,0
39.0,74.0,49.0,0,63,0
24.0,56.0,65.0,0,69,0
28.0,61.0,43.0,0,20,0
21.0,71.0,38.0,0,44,0
22.0,41.0,15.0,0,40,1
32.0,81.0,61.0,0,66,0
34.0,45.0,36.0,0,25,0
39.0,58.0,28.0,0,31,1
35.0,88.0,66.0,0,69,0
27.0,75.0,34.0,0,42,0
23.0,61.0,35.0,0,43,0
39.0,68.0,33.0,0,37,0
36.0,48.0,40.0,0,26,0
20.0,94.0,17.0,1,98,0
26.0,83.0,62.0,1,73,0
25.0,79.0,41.0,0,45,0
20.0,54.0,66.0,0,50,0
28.0,65.0,30.0,0,37,1
25.0,53.0,31.0,0,25,0
23.0,73.0,61.0,0,65,0
24.0,50.0,24.0,0,22,0
23.0,68.0,47.0,0,74,0
28.0,50.0,54.0,0,62,0
26.48,51.42,18.93,0,26,0
32.0,66.0,69.0,0,52,0
31.0,40.0,51.0,0,58,0
38.0,91.0,24.0,0,28,0
37.0,69.0,46.0,0,74,0
34.0,66.0,13.0,0,35,0
38.0,88.0,43.0,0,30,0
21.0,58.0,13.0,0,45,1
32.0,73.0,32.0,0,24,0
25.0,85.0,63.0,1,88,0
35.0,47.0,13.0,0,27,0
30.0,64.0,31.0,0,47,0
27.0,73.0,11.0,0,46,1
21.0,86.0,10.0,1,78,0
37.0,73.0,60.0,0,62,0
33.0,94.0,12.0,0,37,1
30.0,68.0,52.0,0,56,0
31.0,69.0,47.0,0,51,0
39.0,46.0,11.0,0,42,1
36.0,72.0,40.0,0,45,0
33.0,46.0,46.0,0,78,0
20.0,49.0,46.0,0,61,0
27.42,88.69,24.03,1,92,0
29.0,56.0,69.0,0,69,0
22.0,51.0,60.0,0,74,0
24.0,70.0,20.0,0,41,1
23.14,72.87,40.35,0,24,0
25.0,92.0,56.0,1,70,0
22.0,76.0,31.0,0,36,0
34.0,45.0,53.0,0,57,0
32.0,54.0,34.0,0,42,0
24.0,69.0,65.0,0,73,0
25.0,60.0,41.0,0,22,0
24.0,56.0,17.0,0,53,1
25.0,42.0,67.0,0,74,0
34.0,56.0,49.0,0,77,0
24.9,58.84,26.74,0,36,1
33.0,42.0,64.0,0,61,0
20.0,68.0,14.0,0,25,0
34.0,90.0,32.0,0,43,0
39.0,62.0,19.0,0,46,1
24.0,84.0,60.0,0,58,0
25.0,49.0,11.0,0,43,1
37.0,55.0,13.0,0,31,1
30.0,46.0,62.0,0,59,0
39.0,52.0,50.0,0,70,0
32.0,46.0,56.0,0,72,0
21.36,64.11,32.24,0,47,0
31.0,74.0,20.0,0,40,1
26.0,89.0,67.0,1,99,0
34.0,72.0,14.0,0,38,1
28.0,56.0,44.0,0,24,0
20.0,79.0,21.0,0,42,1
36.0,71.0,16.0,0,49,1
25.0,58.0,45.0,0,76,0
27.0,61.0,34.0,0,29,0
36.0,76.0,70.0,0,77,0
27.0,71.0,10.0,0,36,1
38.0,48.0,37.0,0,22,0
27.83,51.11,13.24,0,37,1
36.0,75.0,65.0,0,64,0
33.0,75.0,15.0,0,28,0
39.0,54.0,51.0,0,73,0
20.0,82.0,37.0,0,37,0
38.0,72.0,64.0,0,55,0
38.0,45.0,15.0,0,22,0
29.0,61.0,66.0,0,66,0
24.0,51.0,15.0,0,41,1
21.0,49.0,65.0,0,79,0
34.0,95.0,62.0,0,53,0
24.0,62.0,62.0,0,54,0
25.0,82.0,69.0,1,95,0
27.0,76.0,68.0,0,67,0
32.0,62.0,39.0,0,47,0
30.0,52.0,36.0,0,27,0
20.28,80.66,25.99,1,86,0
33.0,88.0,17.0,0,27,0
34.0,52.0,37.0,0,20,0
33.0,69.0,42.0,0,32,0
29.0,69.0,17.0,0,26,0
29.0,48.0,35.0,0,39,0
30.0,40.0,58.0,0,64,0
33.0,53.0,59.0,0,69,0
36.0,59.0,50.0,0,66,0
38.0,60.0,36.0,0,45,0
22.0,93.0,53.0,1,98,0
31.0,82.0,61.0,0,52,0
33.0,87.0,63.0,0,67,0
33.0,74.0,53.0,0,58,0
36.0,81.0,37.0,1,82,0
40.0,77.0,57.0,0,69,0
38.0,66.0,69.0,0,50,0
39.0,94.0,35.0,0,35,0
22.0,86.0,64.0,1,93,0
32.0,45.0,33.0,0,38,0
37.0,77.0,54.0,0,75,0
23.0,57.0,58.0,0,56,0
35.0,45.0,29.0,0,50,0
36.0,69.0,40.0,0,47,0
33.0,75.0,20.0,0,39,1
20.0,84.0,45.0,1,80,0
26.0,88.0,21.0,1,78,0
34.0,59.0,17.0,0,50,1
36.0,41.0,33.0,0,50,0
22.0,84.0,22.0,1,87,0
20.0,87.0,64.0,1,97,0
27.0,63.0,28.0,0,46,1
36.0,56.0,52.0,0,74,0
23.0,75.0,13.0,0,23,0
35.0,64.0,41.0,0,25,0
22.0,94.0,10.0,1,92,0
33.0,83.0,69.0,0,74,0
31.0,55.0,32.0,0,27,0
25.0,48.0,15.0,0,28,0
24.0,41.0,26.0,0,27,0
22.0,40.0,33.0,0,44,0
40.0,71.0,69.0,0,69,0
36.0,65.0,25.0,0,44,1
32.0,74.0,62.0,0,78,0
32.0,56.0,25.0,0,22,0
20.0,88.0,43.0,1,82,0
34.0,71.0,62.0,0,52,0
24.0,65.0,62.0,0,79,0
23.0,73.0,38.0,0,43,0
33.0,65.0,67.0,0,59,0
23.0,56.0,57.0,0,52,0
32.0,88.0,69.0,0,79,0
39.0,51.0,25.0,0,35,0
36.0,73.0,33.0,0,20,0
32.0,73.0,13.0,0,47,1
37.0,82.0,45.0,0,58,0
29.0,86.0,39.0,1,78,0
37.0,44.0,12.0,0,42,1
23.0,91.0,15.0,1,80,0
25.0,76.0,40.0,0,21,0
27.0,80.0,52.0,0,75,0
31.0,76.0,41.0,0,30,0
26.0,94.0,41.0,1,78,0
35.0,90.0,13.0,0,42,1
37.0,53.0,12.0,0,21,0
25.0,51.0,56.0,0,74,0
34.0,57.0,60.0,0,50,0
25.0,59.0,12.0,0,38,1
25.29,47.51,25.4,0,31,1
32.0,51.0,29.0,0,20,0
25.0,61.0,23.0,0,22,0
23.0,45.0,54.0,0,69,0
32.0,55.0,68.0,0,54,0
38.0,45.0,29.0,0,43,1
29.0,62.0,34.0,0,40,0
28.0,64.0,49.0,0,76,0
24.0,63.0,36.0,0,49,0
28.0,89.0,36.0,1,95,0
28.0,55.0,45.0,0,65,0
37.0,43.0,26.0,0,33,0
21.0,48.0,13.0,0,42,1
29.0,57.0,31.0,0,46,1
40.0,80.0,66.0,0,77,0
35.0,58.0,67.0,0,64,0
36.0,85.0,33.0,0,30,0
38.0,45.0,43.0,0,37,0
39.0,55.0,60.0,0,58,0
29.0,69.0,34.0,0,39,0
25.0,40.0,13.0,0,30,0
30.0,70.0,38.0,0,49,0
33.0,52.0,49.0,0,59,0
22.0,88.0,34.0,1,93,0
38.0,41.0,33.0,0,42,0
32.0,65.0,48.0,0,77,0
32.0,65.0,53.0,0,61,0
38.0,70.0,32.0,0,29,1
38.0,86.0,61.0,0,63,0
30.0,58.0,14.0,0,30,0
30.0,72.0,41.0,0,40,0
25.0,81.0,41.0,0,52,0
32.0,92.0,49.0,0,79,0
37.0,56.0,40.0,0,31,0
35.0,60.0,37.0,0,45,0
34.0,40.0,12.0,0,46,1
36.0,44.0,67.0,0,55,0
30.0,94.0,37.0,1,94,0
24.0,69.0,63.0,0,57,0
20.0,66.0,34.0,0,43,0
25.93,53.82,20.31,0,25,0
23.0,63.0,32.0,0,35,0
21.0,83.0,13.0,1,73,0
26.0,41.0,38.0,0,28,0
20.0,43.0,41.0,0,20,0
34.0,64.0,19.0,0,33,1
36.0,75.0,21.0,0,38,1
25.0,68.0,17.0,0,52,1
30.0,58.0,44.0,0,45,0
25.0,50.0,12.0,0,34,0
32.0,50.0,15.0,0,42,1
33.0,66.0,15.0,0,46,1
25.0,61.0,24.0,0,24,0
31.0,57.0,24.0,0,31,1
34.0,40.0,64.0,0,52,0
29.0,87.0,19.0,1,92,0
23.0,44.0,10.0,0,46,1
36.0,45.0,35.0,0,27,0
36.0,58.0,12.0,0,37,1
30.0,59.0,38.0,0,38,0
37.0,82.0,21.0,0,26,0
39.0,64.0,15.0,0,21,0
21.0,58.0,62.0,0,61,0
31.0,76.0,16.0,0,27,0
40.0,94.0,41.0,0,37,0
39.0,63.0,38.0,0,44,0
29.0,94.0,53.0,1,86,0
28.0,71.0,43.0,0,47,0
26.0,52.0,65.0,0,51,0
33.0,45.0,51.0,0,57,0
24.0,88.0,63.0,1,73,0
30.0,48.0,43.0,0,31,0
21.91,71.95,15.53,0,31,1
36.0,83.0,10.0,0,45,1
38.0,75.0,16.0,0,23,0
29.0,74.0,32.0,0,36,0
20.0,61.0,53.0,0,54,0
28.0,42.0,41.0,0,24,0
31.0,73.0,67.0,0,65,0
24.0,88.0,65.0,1,86,0
38.0,41.0,62.0,0,61,0
31.0,50.0,15.0,0,22,0
31.0,60.0,49.0,0,68,0
39.0,78.0,57.0,0,78,0
29.0,63.0,63.0,0,52,0
27.0,80.0,31.0,1,75,0
37.0,79.0,13.0,0,21,0
39.0,53.0,23.0,0,45,1
24.0,73.0,15.0,0,40,1
26.0,55.0,65.0,0,71,0
25.0,45.0,29.0,0,39,1
21.0,47.0,45.0,0,59,0
39.0,42.0,37.0,0,34,0
24.38,49.2,14.69,0,24,0
22.0,94.0,65.0,1,84,0
40.0,72.0,66.0,0,58,0
22.0,79.0,59.0,0,59,0
22.0,77.0,25.0,0,21,0
22.0,61.0,36.0,0,38,0
36.0,59.0,61.0,0,72,0
36.0,47.0,26.0,0,28,0
23.0,72.0,10.0,0,34,0
32.0,56.0,13.0,0,44,1
29.0,80.0,66.0,1,77,0
40.0,51.0,70.0,0,75,0
25.0,64.0,40.0,0,41,0
40.0,44.0,70.0,0,52,0
26.0,86.0,63.0,1,93,0
30.0,49.0,34.0,0,39,0
34.0,74.0,37.0,0,26,0
21.0,77.0,40.0,0,29,0
32.0,67.0,18.0,0,39,1
31.0,74.0,39.0,0,25,0
21.0,73.0,37.0,0,32,0
35.0,88.0,66.0,0,69,0
27.0,44.0,15.0,0,42,1
27.0,94.0,54.0,1,89,0
20.85,87.62,15.89,1,86,0
34.0,59.0,28.0,0,54,1
21.0,89.0,10.0,1,92,0
24.0,49.0,29.0,0,25,0
32.0,92.0,41.0,0,35,0
31.0,83.0,14.0,0,26,0
21.0,86.0,53.0,1,81,0
23.0,59.0,28.0,0,29,0
24.0,82.0,31.0,1,88,0
28.0,79.0,38.0,0,47,0
22.0,68.0,15.0,0,36,1
26.0,44.0,10.0,0,32,0
21.0,67.0,11.0,0,49,1
31.0,59.0,62.0,0,64,0
39.0,64.0,47.0,0,55,0
29.0,93.0,62.0,1,72,0
22.0,85.0,70.0,1,81,0
22.0,44.0,47.0,0,71,0
32.0,71.0,38.0,0,22,0
20.0,65.0,37.0,0,38,0
25.0,82.0,58.0,1,95,0
40.0,42.0,11.0,0,52,1
31.0,43.0,33.0,0,48,0
29.0,57.0,35.0,0,32,0
30.56,45.32,28.81,0,27,0
28.0,78.0,54.0,1,81,0
28.0,91.0,47.0,1,87,0
35.0,42.0,10.0,0,28,0
26.0,49.0,18.0,0,50,1
39.0,88.0,54.0,0,67,0
26.9,51.76,12.8,0,30,0
36.0,67.0,34.0,0,35,0
31.0,46.0,26.0,0,20,0
29.0,41.0,11.0,0,46,1
33.0,83.0,25.0,0,31,0
32.0,52.0,11.0,0,21,0
26.36,85.69,44.2,1,77,0
28.95,86.92,24.72,1,80,0
21.0,77.0,70.0,0,72,0
26.0,92.0,40.0,1,92,0
20.0,94.0,17.0,1,79,0
34.0,55.0,53.0,0,75,0
22.0,58.0,39.0,0,33,0
35.0,46.0,49.0,0,55,0
35.0,62.0,15.0,0,32,0
31.0,91.0,33.0,0,28,0
23.0,47.0,26.0,0,50,1
36.0,59.0,61.0,0,62,0
27.0,84.0,64.0,0,54,0
38.0,82.0,58.0,1,86,0
23.0,90.0,70.0,1,91,0
33.0,95.0,34.0,0,42,0
34.0,91.0,26.0,0,32,1
30.0,85.0,17.0,1,98,0
33.0,74.0,39.0,0,47,0
38.0,71.0,10.0,0,24,0
20.0,72.0,70.0,0,68,0
32.0,43.0,64.0,0,63,0
27.0,51.0,11.0,0,30,0
33.0,65.0,13.0,0,44,1
20.0,79.0,21.0,0,43,1
32.0,53.0,58.0,0,62,0
26.0,65.0,52.0,0,53,0
38.0,88.0,39.0,0,22,0
23.0,43.0,56.0,0,64,0
36.0,63.0,39.0,0,49,0
37.0,56.0,70.0,0,61,0
27.0,76.0,63.0,0,77,0
36.0,55.0,49.0,0,56,0
28.0,76.0,33.0,0,48,0
20.61,72.91,42.35,0,47,0
29.11,64.12,42.64,0,34,0
23.0,64.0,21.0,0,45,1
27.0,76.0,45.0,0,73,0
39.0,41.0,28.0,0,51,1
22.0,42.0,65.0,0,54,0
23.0,69.0,21.0,0,54,1
33.0,59.0,69.0,0,62,0
32.0,53.0,64.0,0,77,0
27.0,83.0,43.0,1,81,0
21.0,82.0,54.0,1,80,0
25.0,60.0,17.0,0,40,1
38.0,69.0,67.0,0,51,0
34.0,67.0,44.0,0,42,0
22.0,72.0,61.0,0,50,0
40.0,55.0,21.0,0,53,1
37.0,40.0,65.0,0,52,0
35.0,86.0,15.0,0,27,0
36.0,75.0,65.0,0,64,0
21.0,51.0,26.0,0,29,0
30.94,49.43,37.93,0,46,0
37.0,67.0,66.0,0,69,0
24.0,51.0,58.0,0,72,0
21.0,60.0,45.0,0,61,0
30.0,45.0,29.0,0,22,0
38.0,46.0,40.0,0,37,0
40.0,62.0,22.0,0,29,0
35.0,57.0,58.0,0,67,0
40.0,59.0,12.0,0,41,1
40.0,54.0,68.0,0,71,0
34.0,70.0,64.0,0,74,0
34.0,57.0,27.0,0,43,1
27.0,71.0,29.0,0,29,0
38.0,82.0,30.0,0,43,0
33.0,71.0,14.0,0,29,0
30.0,47.0,30.0,0,26,0
31.0,41.0,22.0,0,49,1
36.0,76.0,15.0,0,38,1
34.0,41.0,33.0,0,33,0
20.0,45.0,50.0,0,56,0
31.0,61.0,47.0,0,68,0
24.0,74.0,37.0,0,48,0
28.0,56.0,68.0,0,75,0
34.0,62.0,58.0,0,58,0
32.0,94.0,52.0,0,77,0
38.0,63.0,50.0,0,66,0
37.0,48.0,10.0,0,32,1
35.0,40.0,63.0,0,74,0
33.0,61.0,34.0,0,48,0
35.0,64.0,66.0,0,55,0
24.0,65.0,62.0,0,79,0
28.0,52.0,57.0,0,52,0
34.0,93.0,13.0,0,49,1
30.0,87.0,25.0,1,70,0
22.0,56.0,59.0,0,67,0
25.0,82.0,34.0,1,76,0
38.0,76.0,31.0,0,48,0
32.0,72.0,43.0,0,52,0
39.0,55.0,16.0,0,28,0
20.0,54.0,41.0,0,47,0
31.0,84.0,35.0,0,43,0
28.0,71.0,29.0,0,53,0
30.0,95.0,16.0,1,84,0
40.0,94.0,21.0,0,36,1
34.0,72.0,70.0,0,60,0
21.0,60.0,65.0,0,72,0
22.0,48.0,62.0,0,67,0
37.0,56.0,35.0,0,27,0
25.0,92.0,11.0,1,92,0
33.0,51.0,60.0,0,72,0
31.0,92.0,33.0,0,47,0
32.0,42.0,68.0,0,67,0
21.0,66.0,66.0,0,58,0
22.0,84.0,17.0,0,32,0
33.0,65.0,47.0,0,72,0
36.0,93.0,25.0,0,27,0
38.0,94.0,48.0,0,53,0
34.0,81.0,62.0,0,75,0
32.0,72.0,15.0,0,43,1
33.0,57.0,31.0,0,28,0
30.0,78.0,40.0,0,29,0
37.0,80.0,23.0,1,82,0
34.0,53.0,57.0,0,72,0
27.0,40.0,65.0,0,71,0
21.0,66.0,51.0,0,51,0
24.0,93.0,14.0,1,82,0
35.0,49.0,63.0,0,78,0
28.0,88.0,20.0,1,81,0
26.0,81.0,18.0,0,41,1
25.0,65.0,20.0,0,43,1
30.0,91.0,18.0,1,82,0
23.0,78.0,29.0,0,44,1
37.0,61.0,38.0,0,41,0
39.0,48.0,40.0,0,34,0
26.0,81.0,57.0,0,58,0
28.0,51.0,20.0,0,33,1
20.0,54.0,49.0,0,61,0
33.0,91.0,39.0,0,24,0
36.0,58.0,36.0,0,25,0
27.0,46.0,32.0,0,40,1
37.0,66.0,50.0,0,57,0
31.0,50.0,46.0,0,74,0
31.0,69.0,37.0,0,46,0
21.0,46.0,47.0,0,54,0
38.0,52.0,38.0,0,48,0
36.0,80.0,26.0,0,43,1
20.0,58.0,16.0,0,31,0
38.0,65.0,62.0,0,68,0
32.0,44.0,39.0,0,20,0
20.0,80.0,29.0,0,30,1
24.0,91.0,50.0,1,77,0
21.0,90.0,65.0,1,94,0
40.0,88.0,56.0,0,55,0
21.04,40.57,36.38,0,27,0
26.0,59.0,42.0,0,33,0
25.0,86.0,39.0,1,86,0
38.0,53.0,57.0,0,71,0
25.0,87.0,33.0,1,77,0
26.0,66.0,10.0,0,46,1
35.0,94.0,11.0,0,47,1
30.0,92.0,52.0,1,94,0
23.0,93.0,67.0,1,99,0
28.0,75.0,62.0,0,56,0
23.0,77.0,20.0,0,20,0
20.0,44.0,36.0,0,35,0
35.0,53.0,38.0,0,45,0
22.19,87.4,22.0,1,97,0
39.0,45.0,28.0,0,44,1
38.0,48.0,40.0,0,33,0
31.0,48.0,54.0,0,53,0
26.0,49.0,56.0,0,74,0
24.0,56.0,39.0,0,28,0
22.0,63.0,37.0,0,29,0
36.0,75.0,26.0,0,37,1
21.0,82.0,34.0,1,79,0
36.0,80.0,26.0,0,50,1
36.0,81.0,67.0,1,75,0
39.0,50.0,51.0,0,51,0
26.0,48.0,34.0,0,52,0
21.0,77.0,40.0,0,45,0
29.0,61.0,66.0,0,66,0
24.0,83.0,36.0,1,90,0
22.0,58.0,19.0,0,47,1
29.0,47.0,53.0,0,74,0
39.0,55.0,16.0,0,26,0
22.0,86.0,46.0,1,97,0
26.0,62.0,13.0,0,39,1
24.0,59.0,12.0,0,24,0
40.0,45.0,10.0,0,23,0
37.0,49.0,63.0,0,67,0
34.0,47.0,16.0,0,34,1
28.0,85.0,60.0,1,79,0
33.0,86.0,67.0,0,54,0
22.0,71.0,56.0,0,63,0
27.0,40.0,20.0,0,47,1
31.0,66.0,42.0,0,47,0
30.0,62.0,66.0,0,51,0
21.0,80.0,27.0,1,89,0
32.0,51.0,63.0,0,51,0
26.0,66.0,34.0,0,43,0
31.0,47.0,29.0,0,22,0
34.0,80.0,65.0,1,94,0
22.0,94.0,19.0,1,88,0
34.0,51.0,46.0,0,72,0
35.0,67.0,26.0,0,50,1
25.0,47.0,13.0,0,24,0
29.0,76.0,32.0,0,26,0
22.0,69.0,70.0,0,50,0
31.0,90.0,39.0,0,53,0
33.0,79.0,69.0,0,61,0
21.0,53.0,65.0,0,55,0
37.0,45.0,27.0,0,39,1
37.0,43.0,47.0,0,61,0
29.0,90.0,38.0,1,80,0
31.0,72.0,50.0,0,66,0
36.0,68.0,22.0,0,46,1
29.0,78.0,67.0,0,56,0
22.0,59.0,55.0,0,64,0
39.0,91.0,30.0,0,24,0
23.0,71.0,43.0,0,26,0
24.0,76.0,69.0,0,61,0
36.0,60.0,57.0,0,66,0
39.0,59.0,41.0,0,37,0
31.0,77.0,46.0,0,75,0
36.0,62.0,29.0,0,24,0
29.0,71.0,32.0,0,28,0
21.0,94.0,65.0,1,96,0
24.0,58.0,31.0,0,38,1
25.0,42.0,14.0,0,28,0
30.0,50.0,40.0,0,47,0
34.0,40.0,35.0,0,22,0
25.0,73.0,10.0,0,29,0
35.0,54.0,11.0,0,28,0
26.0,46.0,18.0,0,22,0
38.0,67.0,10.0,0,24,0
37.0,56.0,39.0,0,26,0
27.0,88.0,16.0,1,75,0
39.0,85.0,36.0,0,48,0
25.0,84.0,20.0,0,22,0
37.0,41.0,64.0,0,57,0
32.0,45.0,15.0,0,31,1
39.0,60.0,27.0,0,29,0
34.71,83.44,31.72,0,46,0
